1 Q0 NCT04825626 1 -0.3769245445728302 bm25_rocchio_monot5-3b
1 Q0 NCT00493961 2 -0.7067253589630127 bm25_rocchio_monot5-3b
1 Q0 NCT02310074 3 -0.7569749355316162 bm25_rocchio_monot5-3b
1 Q0 NCT01370369 4 -0.9449147582054138 bm25_rocchio_monot5-3b
1 Q0 NCT00392756 5 -1.0651605129241943 bm25_rocchio_monot5-3b
1 Q0 NCT03805815 6 -1.119168758392334 bm25_rocchio_monot5-3b
1 Q0 NCT01689896 7 -1.2199060916900635 bm25_rocchio_monot5-3b
1 Q0 NCT02081300 8 -1.2249376773834229 bm25_rocchio_monot5-3b
1 Q0 NCT03449043 9 -1.236405611038208 bm25_rocchio_monot5-3b
1 Q0 NCT04049331 10 -1.261918544769287 bm25_rocchio_monot5-3b
1 Q0 NCT01252745 11 -1.2751678228378296 bm25_rocchio_monot5-3b
1 Q0 NCT03776448 12 -1.339098572731018 bm25_rocchio_monot5-3b
1 Q0 NCT01280370 13 -1.350451111793518 bm25_rocchio_monot5-3b
1 Q0 NCT00833313 14 -1.381148338317871 bm25_rocchio_monot5-3b
1 Q0 NCT03279991 15 -1.399559736251831 bm25_rocchio_monot5-3b
1 Q0 NCT01569139 16 -1.4094727039337158 bm25_rocchio_monot5-3b
1 Q0 NCT00422760 17 -1.4188627004623413 bm25_rocchio_monot5-3b
1 Q0 NCT02994745 18 -1.4363768100738525 bm25_rocchio_monot5-3b
1 Q0 NCT03902262 19 -1.4582089185714722 bm25_rocchio_monot5-3b
1 Q0 NCT02777242 20 -1.4945799112319946 bm25_rocchio_monot5-3b
1 Q0 NCT00577265 21 -1.4958728551864624 bm25_rocchio_monot5-3b
1 Q0 NCT03212079 22 -1.5088610649108887 bm25_rocchio_monot5-3b
1 Q0 NCT02185274 23 -1.5131460428237915 bm25_rocchio_monot5-3b
1 Q0 NCT02671877 24 -1.521952509880066 bm25_rocchio_monot5-3b
1 Q0 NCT04317222 25 -1.5321574211120605 bm25_rocchio_monot5-3b
1 Q0 NCT01386606 26 -1.5332576036453247 bm25_rocchio_monot5-3b
1 Q0 NCT04655417 27 -1.5341988801956177 bm25_rocchio_monot5-3b
1 Q0 NCT03933774 28 -1.543517827987671 bm25_rocchio_monot5-3b
1 Q0 NCT01534208 29 -1.5437076091766357 bm25_rocchio_monot5-3b
1 Q0 NCT02651688 30 -1.5496199131011963 bm25_rocchio_monot5-3b
1 Q0 NCT02192840 31 -1.5740307569503784 bm25_rocchio_monot5-3b
1 Q0 NCT03281187 32 -1.5750962495803833 bm25_rocchio_monot5-3b
1 Q0 NCT01270841 33 -1.5806849002838135 bm25_rocchio_monot5-3b
1 Q0 NCT01304433 34 -1.5814427137374878 bm25_rocchio_monot5-3b
1 Q0 NCT02492633 35 -1.581841230392456 bm25_rocchio_monot5-3b
1 Q0 NCT02080923 36 -1.588286280632019 bm25_rocchio_monot5-3b
1 Q0 NCT02349386 37 -1.605096459388733 bm25_rocchio_monot5-3b
1 Q0 NCT00002378 38 -1.6112006902694702 bm25_rocchio_monot5-3b
1 Q0 NCT04018560 39 -1.6132876873016357 bm25_rocchio_monot5-3b
1 Q0 NCT02508584 40 -1.617641806602478 bm25_rocchio_monot5-3b
1 Q0 NCT03791788 41 -1.6178956031799316 bm25_rocchio_monot5-3b
1 Q0 NCT01740635 42 -1.618703842163086 bm25_rocchio_monot5-3b
1 Q0 NCT00975650 43 -1.6280615329742432 bm25_rocchio_monot5-3b
1 Q0 NCT00663988 44 -1.6294989585876465 bm25_rocchio_monot5-3b
1 Q0 NCT01726621 45 -1.6306850910186768 bm25_rocchio_monot5-3b
1 Q0 NCT00000387 46 -1.6482070684432983 bm25_rocchio_monot5-3b
1 Q0 NCT02223728 47 -1.6496241092681885 bm25_rocchio_monot5-3b
1 Q0 NCT01734252 48 -1.6624430418014526 bm25_rocchio_monot5-3b
1 Q0 NCT04396314 49 -1.6626262664794922 bm25_rocchio_monot5-3b
1 Q0 NCT03737448 50 -1.6688657999038696 bm25_rocchio_monot5-3b
1 Q0 NCT00269009 51 -1.6731045246124268 bm25_rocchio_monot5-3b
1 Q0 NCT02468973 52 -1.673536777496338 bm25_rocchio_monot5-3b
1 Q0 NCT03022656 53 -1.6827385425567627 bm25_rocchio_monot5-3b
1 Q0 NCT04246099 54 -1.6877423524856567 bm25_rocchio_monot5-3b
1 Q0 NCT04820998 55 -1.7176454067230225 bm25_rocchio_monot5-3b
1 Q0 NCT00661596 56 -1.7184361219406128 bm25_rocchio_monot5-3b
1 Q0 NCT02563262 57 -1.7218971252441406 bm25_rocchio_monot5-3b
1 Q0 NCT00496210 58 -1.7227673530578613 bm25_rocchio_monot5-3b
1 Q0 NCT03368794 59 -1.732560157775879 bm25_rocchio_monot5-3b
1 Q0 NCT01544400 60 -1.7382323741912842 bm25_rocchio_monot5-3b
1 Q0 NCT04829812 61 -1.7452504634857178 bm25_rocchio_monot5-3b
1 Q0 NCT00848497 62 -1.753369927406311 bm25_rocchio_monot5-3b
1 Q0 NCT01516099 63 -1.7585339546203613 bm25_rocchio_monot5-3b
1 Q0 NCT00797589 64 -1.7705543041229248 bm25_rocchio_monot5-3b
1 Q0 NCT03733665 65 -1.7820950746536255 bm25_rocchio_monot5-3b
1 Q0 NCT00103532 66 -1.7868778705596924 bm25_rocchio_monot5-3b
1 Q0 NCT04138745 67 -1.7996692657470703 bm25_rocchio_monot5-3b
1 Q0 NCT02413385 68 -1.81541907787323 bm25_rocchio_monot5-3b
1 Q0 NCT04048746 69 -1.8160052299499512 bm25_rocchio_monot5-3b
1 Q0 NCT00690391 70 -1.8203754425048828 bm25_rocchio_monot5-3b
1 Q0 NCT02026609 71 -1.8248069286346436 bm25_rocchio_monot5-3b
1 Q0 NCT04822350 72 -1.8255789279937744 bm25_rocchio_monot5-3b
1 Q0 NCT00160849 73 -1.8258017301559448 bm25_rocchio_monot5-3b
1 Q0 NCT01551940 74 -1.8264257907867432 bm25_rocchio_monot5-3b
1 Q0 NCT04385121 75 -1.8273425102233887 bm25_rocchio_monot5-3b
1 Q0 NCT03674684 76 -1.8381726741790771 bm25_rocchio_monot5-3b
1 Q0 NCT02572037 77 -1.843326449394226 bm25_rocchio_monot5-3b
1 Q0 NCT00640263 78 -1.852510929107666 bm25_rocchio_monot5-3b
1 Q0 NCT02037438 79 -1.857432246208191 bm25_rocchio_monot5-3b
1 Q0 NCT04076332 80 -1.8599092960357666 bm25_rocchio_monot5-3b
1 Q0 NCT00478296 81 -1.8608229160308838 bm25_rocchio_monot5-3b
1 Q0 NCT01530490 82 -1.865434169769287 bm25_rocchio_monot5-3b
1 Q0 NCT04349241 83 -1.868273377418518 bm25_rocchio_monot5-3b
1 Q0 NCT04341714 84 -1.8721903562545776 bm25_rocchio_monot5-3b
1 Q0 NCT00441610 85 -1.8848686218261719 bm25_rocchio_monot5-3b
1 Q0 NCT00492219 86 -1.8897136449813843 bm25_rocchio_monot5-3b
1 Q0 NCT03276767 87 -1.8923141956329346 bm25_rocchio_monot5-3b
1 Q0 NCT01984645 88 -1.892888069152832 bm25_rocchio_monot5-3b
1 Q0 NCT00694343 89 -1.8970348834991455 bm25_rocchio_monot5-3b
1 Q0 NCT01770015 90 -1.9037011861801147 bm25_rocchio_monot5-3b
1 Q0 NCT01093144 91 -1.909082293510437 bm25_rocchio_monot5-3b
1 Q0 NCT03907514 92 -1.916980266571045 bm25_rocchio_monot5-3b
1 Q0 NCT00573261 93 -1.9260538816452026 bm25_rocchio_monot5-3b
1 Q0 NCT04053881 94 -1.9291534423828125 bm25_rocchio_monot5-3b
1 Q0 NCT02850120 95 -1.9318451881408691 bm25_rocchio_monot5-3b
1 Q0 NCT03486600 96 -1.9370300769805908 bm25_rocchio_monot5-3b
1 Q0 NCT02672696 97 -1.942671537399292 bm25_rocchio_monot5-3b
1 Q0 NCT00627042 98 -1.9440499544143677 bm25_rocchio_monot5-3b
1 Q0 NCT03445091 99 -1.9501296281814575 bm25_rocchio_monot5-3b
1 Q0 NCT03327974 100 -1.9502596855163574 bm25_rocchio_monot5-3b
1 Q0 NCT01474577 101 -1.9549176692962646 bm25_rocchio_monot5-3b
1 Q0 NCT04348136 102 -1.9549622535705566 bm25_rocchio_monot5-3b
1 Q0 NCT00000902 103 -1.9561289548873901 bm25_rocchio_monot5-3b
1 Q0 NCT02120001 104 -1.9562132358551025 bm25_rocchio_monot5-3b
1 Q0 NCT03034330 105 -1.9615683555603027 bm25_rocchio_monot5-3b
1 Q0 NCT01961804 106 -1.962113380432129 bm25_rocchio_monot5-3b
1 Q0 NCT02086825 107 -1.9634311199188232 bm25_rocchio_monot5-3b
1 Q0 NCT01474330 108 -1.9661333560943604 bm25_rocchio_monot5-3b
1 Q0 NCT01950624 109 -1.9683572053909302 bm25_rocchio_monot5-3b
1 Q0 NCT03153735 110 -1.9708720445632935 bm25_rocchio_monot5-3b
1 Q0 NCT04778111 111 -1.9719083309173584 bm25_rocchio_monot5-3b
1 Q0 NCT04402034 112 -1.9785919189453125 bm25_rocchio_monot5-3b
1 Q0 NCT03390894 113 -1.9813752174377441 bm25_rocchio_monot5-3b
1 Q0 NCT03738254 114 -1.9827685356140137 bm25_rocchio_monot5-3b
1 Q0 NCT03987893 115 -1.9831143617630005 bm25_rocchio_monot5-3b
1 Q0 NCT00670098 116 -1.9868710041046143 bm25_rocchio_monot5-3b
1 Q0 NCT04502667 117 -1.990749716758728 bm25_rocchio_monot5-3b
1 Q0 NCT04133246 118 -1.9915398359298706 bm25_rocchio_monot5-3b
1 Q0 NCT04107753 119 -1.9930384159088135 bm25_rocchio_monot5-3b
1 Q0 NCT02051803 120 -1.9948656558990479 bm25_rocchio_monot5-3b
1 Q0 NCT03161613 121 -2.003430128097534 bm25_rocchio_monot5-3b
1 Q0 NCT02504112 122 -2.0051143169403076 bm25_rocchio_monot5-3b
1 Q0 NCT02445820 123 -2.020476818084717 bm25_rocchio_monot5-3b
1 Q0 NCT02716363 124 -2.0300583839416504 bm25_rocchio_monot5-3b
1 Q0 NCT02601404 125 -2.0320017337799072 bm25_rocchio_monot5-3b
1 Q0 NCT03651999 126 -2.0331320762634277 bm25_rocchio_monot5-3b
1 Q0 NCT02390466 127 -2.0370912551879883 bm25_rocchio_monot5-3b
1 Q0 NCT00802282 128 -2.038628101348877 bm25_rocchio_monot5-3b
1 Q0 NCT02897622 129 -2.040560483932495 bm25_rocchio_monot5-3b
1 Q0 NCT03424343 130 -2.0437121391296387 bm25_rocchio_monot5-3b
1 Q0 NCT00927810 131 -2.0441060066223145 bm25_rocchio_monot5-3b
1 Q0 NCT01046409 132 -2.0456748008728027 bm25_rocchio_monot5-3b
1 Q0 NCT04567797 133 -2.0477731227874756 bm25_rocchio_monot5-3b
1 Q0 NCT04069676 134 -2.056107997894287 bm25_rocchio_monot5-3b
1 Q0 NCT02040467 135 -2.0587639808654785 bm25_rocchio_monot5-3b
1 Q0 NCT00176696 136 -2.0593364238739014 bm25_rocchio_monot5-3b
1 Q0 NCT02202525 137 -2.0598912239074707 bm25_rocchio_monot5-3b
1 Q0 NCT04791150 138 -2.0616116523742676 bm25_rocchio_monot5-3b
1 Q0 NCT03372499 139 -2.0643672943115234 bm25_rocchio_monot5-3b
1 Q0 NCT04490603 140 -2.0651590824127197 bm25_rocchio_monot5-3b
1 Q0 NCT02588573 141 -2.0658178329467773 bm25_rocchio_monot5-3b
1 Q0 NCT00550186 142 -2.0666894912719727 bm25_rocchio_monot5-3b
1 Q0 NCT02280187 143 -2.0700020790100098 bm25_rocchio_monot5-3b
1 Q0 NCT02072239 144 -2.0749359130859375 bm25_rocchio_monot5-3b
1 Q0 NCT03336203 145 -2.075411558151245 bm25_rocchio_monot5-3b
1 Q0 NCT00273195 146 -2.082963228225708 bm25_rocchio_monot5-3b
1 Q0 NCT01464034 147 -2.0835084915161133 bm25_rocchio_monot5-3b
1 Q0 NCT01235494 148 -2.0845413208007812 bm25_rocchio_monot5-3b
1 Q0 NCT03203213 149 -2.0877392292022705 bm25_rocchio_monot5-3b
1 Q0 NCT01706302 150 -2.0879602432250977 bm25_rocchio_monot5-3b
1 Q0 NCT00494208 151 -2.089667320251465 bm25_rocchio_monot5-3b
1 Q0 NCT03588117 152 -2.090806484222412 bm25_rocchio_monot5-3b
1 Q0 NCT03278158 153 -2.0923657417297363 bm25_rocchio_monot5-3b
1 Q0 NCT00596999 154 -2.0944695472717285 bm25_rocchio_monot5-3b
1 Q0 NCT03592355 155 -2.0946831703186035 bm25_rocchio_monot5-3b
1 Q0 NCT03079700 156 -2.101668119430542 bm25_rocchio_monot5-3b
1 Q0 NCT02691845 157 -2.102890729904175 bm25_rocchio_monot5-3b
1 Q0 NCT00001210 158 -2.105705738067627 bm25_rocchio_monot5-3b
1 Q0 NCT04439955 159 -2.1091148853302 bm25_rocchio_monot5-3b
1 Q0 NCT04649632 160 -2.1098146438598633 bm25_rocchio_monot5-3b
1 Q0 NCT03636958 161 -2.118130922317505 bm25_rocchio_monot5-3b
1 Q0 NCT01105923 162 -2.1187119483947754 bm25_rocchio_monot5-3b
1 Q0 NCT03947268 163 -2.1200456619262695 bm25_rocchio_monot5-3b
1 Q0 NCT03998930 164 -2.1205451488494873 bm25_rocchio_monot5-3b
1 Q0 NCT00706238 165 -2.121222496032715 bm25_rocchio_monot5-3b
1 Q0 NCT02162511 166 -2.1231935024261475 bm25_rocchio_monot5-3b
1 Q0 NCT00001620 167 -2.127314567565918 bm25_rocchio_monot5-3b
1 Q0 NCT04099394 168 -2.131969690322876 bm25_rocchio_monot5-3b
1 Q0 NCT00983593 169 -2.13315749168396 bm25_rocchio_monot5-3b
1 Q0 NCT01594502 170 -2.134523391723633 bm25_rocchio_monot5-3b
1 Q0 NCT00920452 171 -2.1353516578674316 bm25_rocchio_monot5-3b
1 Q0 NCT02082158 172 -2.1384952068328857 bm25_rocchio_monot5-3b
1 Q0 NCT01520935 173 -2.142240524291992 bm25_rocchio_monot5-3b
1 Q0 NCT00288366 174 -2.143062114715576 bm25_rocchio_monot5-3b
