1 Q0 NCT04825626 1 2.0 rrf_0
1 Q0 NCT01370369 2 1.0526315789473684 rrf_0
1 Q0 NCT01511588 3 1.0294117647058822 rrf_0
1 Q0 NCT01252745 4 0.5217391304347826 rrf_0
1 Q0 NCT02310074 5 0.47619047619047616 rrf_0
1 Q0 NCT00493987 6 0.38275193798449614 rrf_0
1 Q0 NCT00240981 7 0.335109532267614 rrf_0
1 Q0 NCT04630275 8 0.3333333333333333 rrf_0
1 Q0 NCT01159678 9 0.2833333333333333 rrf_0
1 Q0 NCT01228071 10 0.2619047619047619 rrf_0
1 Q0 NCT00493961 11 0.25 rrf_0
1 Q0 NCT04492553 12 0.24358974358974358 rrf_0
1 Q0 NCT04710238 13 0.20943396226415095 rrf_0
1 Q0 NCT00313898 14 0.20674603174603173 rrf_0
1 Q0 NCT00924612 15 0.20273224043715848 rrf_0
1 Q0 NCT03459326 16 0.175 rrf_0
1 Q0 NCT00161304 17 0.16936208445642406 rrf_0
1 Q0 NCT00392756 18 0.16748366013071894 rrf_0
1 Q0 NCT00064987 19 0.16666666666666666 rrf_0
1 Q0 NCT02514629 20 0.15295815295815296 rrf_0
1 Q0 NCT01689896 21 0.13793611793611793 rrf_0
1 Q0 NCT00522431 22 0.1361111111111111 rrf_0
1 Q0 NCT00756561 23 0.125 rrf_0
1 Q0 NCT01386606 24 0.12006909822443802 rrf_0
1 Q0 NCT02081300 25 0.11681448632668144 rrf_0
1 Q0 NCT02378779 26 0.11366213151927437 rrf_0
1 Q0 NCT02380755 27 0.10989010989010989 rrf_0
1 Q0 NCT01894308 28 0.10666666666666667 rrf_0
1 Q0 NCT00135148 29 0.1037037037037037 rrf_0
1 Q0 NCT02705014 30 0.1 rrf_0
1 Q0 NCT01583062 31 0.1 rrf_0
1 Q0 NCT04049331 32 0.09965034965034966 rrf_0
1 Q0 NCT01104246 33 0.09712027103331451 rrf_0
1 Q0 NCT03725696 34 0.09090909090909091 rrf_0
1 Q0 NCT03776448 35 0.0883777239709443 rrf_0
1 Q0 NCT01191320 36 0.07742537313432836 rrf_0
1 Q0 NCT00911586 37 0.07692307692307693 rrf_0
1 Q0 NCT01909505 38 0.07596371882086167 rrf_0
1 Q0 NCT01717768 39 0.07390817469204927 rrf_0
1 Q0 NCT03279991 40 0.07290803645401822 rrf_0
1 Q0 NCT03747003 41 0.07142857142857142 rrf_0
1 Q0 NCT01758094 42 0.07116920842411038 rrf_0
1 Q0 NCT02667561 43 0.07105263157894737 rrf_0
1 Q0 NCT02149264 44 0.06666666666666667 rrf_0
1 Q0 NCT03721497 45 0.06666666666666667 rrf_0
1 Q0 NCT01569139 46 0.06652046783625731 rrf_0
1 Q0 NCT01534208 47 0.06614262930052403 rrf_0
1 Q0 NCT01765179 48 0.06256109481915934 rrf_0
1 Q0 NCT03033082 49 0.0625 rrf_0
1 Q0 NCT01773772 50 0.0625 rrf_0
1 Q0 NCT01816295 51 0.060534591194968554 rrf_0
1 Q0 NCT01601327 52 0.058823529411764705 rrf_0
1 Q0 NCT00107562 53 0.05646527385657821 rrf_0
1 Q0 NCT03091530 54 0.05555555555555555 rrf_0
1 Q0 NCT00975650 55 0.055431547619047616 rrf_0
1 Q0 NCT00472940 56 0.05471421592574499 rrf_0
1 Q0 NCT02034487 57 0.054661301140174375 rrf_0
1 Q0 NCT03902262 58 0.05432489451476793 rrf_0
1 Q0 NCT03864198 59 0.053088133240805 rrf_0
1 Q0 NCT01464879 60 0.052380952380952375 rrf_0
1 Q0 NCT01532414 61 0.05207457246986263 rrf_0
1 Q0 NCT01058681 62 0.05 rrf_0
1 Q0 NCT04509076 63 0.05 rrf_0
1 Q0 NCT02041910 64 0.04939542063287883 rrf_0
1 Q0 NCT02777242 65 0.04866494401378122 rrf_0
1 Q0 NCT03895619 66 0.047619047619047616 rrf_0
1 Q0 NCT01420731 67 0.04694444444444444 rrf_0
1 Q0 NCT00512707 68 0.04584639498432602 rrf_0
1 Q0 NCT01270841 69 0.045819217014869185 rrf_0
1 Q0 NCT04831099 70 0.045454545454545456 rrf_0
1 Q0 NCT04817319 71 0.045454545454545456 rrf_0
1 Q0 NCT01993212 72 0.04353741496598639 rrf_0
1 Q0 NCT03212079 73 0.043127629733520335 rrf_0
1 Q0 NCT01993225 74 0.042002688172043015 rrf_0
1 Q0 NCT02356172 75 0.04088319088319088 rrf_0
1 Q0 NCT02185274 76 0.040829346092503986 rrf_0
1 Q0 NCT00483418 77 0.040764451139145175 rrf_0
1 Q0 NCT02715713 78 0.040186852154937266 rrf_0
1 Q0 NCT04558567 79 0.04 rrf_0
1 Q0 NCT01065142 80 0.04 rrf_0
1 Q0 NCT03203681 81 0.038461538461538464 rrf_0
1 Q0 NCT02057185 82 0.038461538461538464 rrf_0
1 Q0 NCT04317222 83 0.03758169934640523 rrf_0
1 Q0 NCT02222558 84 0.03708791208791209 rrf_0
1 Q0 NCT01786473 85 0.03689064558629776 rrf_0
1 Q0 NCT01748370 86 0.03631578947368421 rrf_0
1 Q0 NCT03805815 87 0.03571428571428571 rrf_0
1 Q0 NCT03313635 88 0.03571428571428571 rrf_0
1 Q0 NCT02125565 89 0.03571428571428571 rrf_0
1 Q0 NCT01665599 90 0.035480859010270774 rrf_0
1 Q0 NCT02443090 91 0.03481717011128776 rrf_0
1 Q0 NCT00456274 92 0.034482758620689655 rrf_0
1 Q0 NCT02651688 93 0.033155318202047174 rrf_0
1 Q0 NCT02137265 94 0.03225806451612903 rrf_0
1 Q0 NCT04717362 95 0.03125 rrf_0
1 Q0 NCT03867929 96 0.03125 rrf_0
1 Q0 NCT01305759 97 0.029411764705882353 rrf_0
1 Q0 NCT02080923 98 0.029103815439219166 rrf_0
1 Q0 NCT01880086 99 0.02857142857142857 rrf_0
1 Q0 NCT02671877 100 0.02857142857142857 rrf_0
1 Q0 NCT02349386 101 0.028403361344537817 rrf_0
1 Q0 NCT01686828 102 0.028348309798887462 rrf_0
1 Q0 NCT01619683 103 0.028298204527712725 rrf_0
1 Q0 NCT03091296 104 0.027853137999638268 rrf_0
1 Q0 NCT00398034 105 0.027777777777777776 rrf_0
1 Q0 NCT01446042 106 0.027777777777777776 rrf_0
1 Q0 NCT02529306 107 0.027239877698508292 rrf_0
1 Q0 NCT00403793 108 0.02702702702702703 rrf_0
1 Q0 NCT02508584 109 0.026932440657334144 rrf_0
1 Q0 NCT00223860 110 0.026647286821705425 rrf_0
1 Q0 NCT02070939 111 0.026356857985087564 rrf_0
1 Q0 NCT02014584 112 0.026118326118326117 rrf_0
1 Q0 NCT02612714 113 0.025731158605174352 rrf_0
1 Q0 NCT02504541 114 0.02564102564102564 rrf_0
1 Q0 NCT04254354 115 0.02564102564102564 rrf_0
1 Q0 NCT04603313 116 0.02564102564102564 rrf_0
1 Q0 NCT00663988 117 0.0252361673414305 rrf_0
1 Q0 NCT00183040 118 0.025174825174825173 rrf_0
1 Q0 NCT01500447 119 0.025057603686635944 rrf_0
1 Q0 NCT01133548 120 0.025 rrf_0
1 Q0 NCT00741741 121 0.025 rrf_0
1 Q0 NCT00000387 122 0.024467949534854084 rrf_0
1 Q0 NCT00700024 123 0.024390243902439025 rrf_0
1 Q0 NCT02498964 124 0.024390243902439025 rrf_0
1 Q0 NCT01893281 125 0.02409957627118644 rrf_0
1 Q0 NCT04396314 126 0.024019607843137253 rrf_0
1 Q0 NCT02229617 127 0.02391025641025641 rrf_0
1 Q0 NCT00421460 128 0.0238230289279637 rrf_0
1 Q0 NCT03864913 129 0.023809523809523808 rrf_0
1 Q0 NCT03118479 130 0.023485100254791183 rrf_0
1 Q0 NCT02758431 131 0.023327225485797506 rrf_0
1 Q0 NCT00832065 132 0.023255813953488372 rrf_0
1 Q0 NCT03280680 133 0.023255813953488372 rrf_0
1 Q0 NCT03813992 134 0.02317228594600857 rrf_0
1 Q0 NCT03737448 135 0.022871376811594204 rrf_0
1 Q0 NCT01887418 136 0.022727272727272728 rrf_0
1 Q0 NCT03851627 137 0.022727272727272728 rrf_0
1 Q0 NCT01578473 138 0.022222222222222223 rrf_0
1 Q0 NCT04137965 139 0.022222222222222223 rrf_0
1 Q0 NCT04026919 140 0.022222222222222223 rrf_0
1 Q0 NCT03022656 141 0.0220682302771855 rrf_0
1 Q0 NCT02730169 142 0.021665695981362844 rrf_0
1 Q0 NCT00254553 143 0.0215471936094177 rrf_0
1 Q0 NCT01084369 144 0.021136173767752713 rrf_0
1 Q0 NCT00575341 145 0.02098108747044917 rrf_0
1 Q0 NCT04664998 146 0.020981058766391454 rrf_0
1 Q0 NCT01961219 147 0.020833333333333332 rrf_0
1 Q0 NCT03414710 148 0.020501351225421675 rrf_0
1 Q0 NCT00433199 149 0.02040816326530612 rrf_0
1 Q0 NCT00140153 150 0.02022492290948667 rrf_0
1 Q0 NCT04388696 151 0.02 rrf_0
1 Q0 NCT00661596 152 0.019912280701754388 rrf_0
1 Q0 NCT03518034 153 0.0196078431372549 rrf_0
1 Q0 NCT02193451 154 0.0196078431372549 rrf_0
1 Q0 NCT03149692 155 0.01948051948051948 rrf_0
1 Q0 NCT02563262 156 0.019272125723738626 rrf_0
1 Q0 NCT00156650 157 0.019230769230769232 rrf_0
1 Q0 NCT03547596 158 0.019230769230769232 rrf_0
1 Q0 NCT00119483 159 0.018867924528301886 rrf_0
1 Q0 NCT02461303 160 0.018821757952192736 rrf_0
1 Q0 NCT02348099 161 0.018518518518518517 rrf_0
1 Q0 NCT03792477 162 0.018518518518518517 rrf_0
1 Q0 NCT01740635 163 0.018518518518518517 rrf_0
1 Q0 NCT00161486 164 0.018509615384615385 rrf_0
1 Q0 NCT04601233 165 0.018429761497204156 rrf_0
1 Q0 NCT03272204 166 0.01818181818181818 rrf_0
1 Q0 NCT00857051 167 0.017857142857142856 rrf_0
1 Q0 NCT00848497 168 0.01776287630189756 rrf_0
1 Q0 NCT00555087 169 0.017641418983700863 rrf_0
1 Q0 NCT02499497 170 0.017543859649122806 rrf_0
1 Q0 NCT01739595 171 0.017387732749178535 rrf_0
1 Q0 NCT00434824 172 0.01734826517348265 rrf_0
1 Q0 NCT00271830 173 0.017241379310344827 rrf_0
1 Q0 NCT00812630 174 0.017241379310344827 rrf_0
1 Q0 NCT03721510 175 0.017241379310344827 rrf_0
1 Q0 NCT02381288 176 0.0168100975329891 rrf_0
1 Q0 NCT00144404 177 0.01668819982773471 rrf_0
1 Q0 NCT02159469 178 0.016666666666666666 rrf_0
1 Q0 NCT04456296 179 0.016666666666666666 rrf_0
1 Q0 NCT00103532 180 0.016434506353861192 rrf_0
1 Q0 NCT00202163 181 0.01639344262295082 rrf_0
1 Q0 NCT00613782 182 0.01639344262295082 rrf_0
1 Q0 NCT01425541 183 0.016214859437751004 rrf_0
1 Q0 NCT03150225 184 0.01616089773984511 rrf_0
1 Q0 NCT01419236 185 0.016129032258064516 rrf_0
1 Q0 NCT04746664 186 0.016129032258064516 rrf_0
1 Q0 NCT02413385 187 0.01608187134502924 rrf_0
1 Q0 NCT00833313 188 0.015625 rrf_0
1 Q0 NCT02026609 189 0.015580425718674566 rrf_0
1 Q0 NCT04822350 190 0.015448603683897801 rrf_0
1 Q0 NCT01834755 191 0.015384615384615385 rrf_0
1 Q0 NCT02468973 192 0.015384615384615385 rrf_0
1 Q0 NCT00160849 193 0.015319148936170212 rrf_0
1 Q0 NCT03763383 194 0.015151515151515152 rrf_0
1 Q0 NCT00467870 195 0.014925373134328358 rrf_0
1 Q0 NCT02572037 196 0.014743589743589743 rrf_0
1 Q0 NCT00004335 197 0.014705882352941176 rrf_0
1 Q0 NCT03558802 198 0.014705882352941176 rrf_0
1 Q0 NCT04701112 199 0.014492753623188406 rrf_0
1 Q0 NCT00700050 200 0.014459087892291646 rrf_0
1 Q0 NCT00640263 201 0.014320918770632816 rrf_0
1 Q0 NCT03541395 202 0.014285714285714285 rrf_0
1 Q0 NCT03717051 203 0.014285714285714285 rrf_0
1 Q0 NCT02037438 204 0.01420975430876421 rrf_0
1 Q0 NCT00478296 205 0.01405236070709331 rrf_0
1 Q0 NCT00555035 206 0.013888888888888888 rrf_0
1 Q0 NCT01772992 207 0.013863377941047843 rrf_0
1 Q0 NCT04349241 208 0.013556618819776715 rrf_0
1 Q0 NCT02994745 209 0.013513513513513514 rrf_0
1 Q0 NCT04554043 210 0.013513513513513514 rrf_0
1 Q0 NCT01080053 211 0.013333333333333334 rrf_0
1 Q0 NCT00695110 212 0.013333333333333334 rrf_0
1 Q0 NCT04341714 213 0.013263989679084019 rrf_0
1 Q0 NCT00467987 214 0.01323935257701201 rrf_0
1 Q0 NCT00266864 215 0.013157894736842105 rrf_0
1 Q0 NCT01784783 216 0.013157894736842105 rrf_0
1 Q0 NCT01195701 217 0.013148953519978256 rrf_0
1 Q0 NCT00702650 218 0.012987012987012988 rrf_0
1 Q0 NCT01904734 219 0.01282051282051282 rrf_0
1 Q0 NCT02147964 220 0.01282051282051282 rrf_0
1 Q0 NCT03276767 221 0.012717237264115762 rrf_0
1 Q0 NCT00496210 222 0.012658227848101266 rrf_0
1 Q0 NCT03815331 223 0.0126241897591214 rrf_0
