1 Q0 NCT01689896 1 26.586500 Anserini
1 Q0 NCT03907514 2 26.330200 Anserini
1 Q0 NCT01314339 3 26.155199 Anserini
1 Q0 NCT01314352 4 26.155197 Anserini
1 Q0 NCT00775905 5 26.114300 Anserini
1 Q0 NCT01506791 6 26.067301 Anserini
1 Q0 NCT02310074 7 26.056101 Anserini
1 Q0 NCT01506037 8 25.944000 Anserini
1 Q0 NCT01506050 9 25.943998 Anserini
1 Q0 NCT00775151 10 25.417500 Anserini
1 Q0 NCT00653393 11 25.186501 Anserini
1 Q0 NCT00392756 12 24.661301 Anserini
1 Q0 NCT01161966 13 24.487499 Anserini
1 Q0 NCT00865111 14 23.923300 Anserini
1 Q0 NCT01161979 15 23.757999 Anserini
1 Q0 NCT00865410 16 23.715599 Anserini
1 Q0 NCT04341714 17 23.593901 Anserini
1 Q0 NCT00863941 18 23.499500 Anserini
1 Q0 NCT00865371 19 23.499498 Anserini
1 Q0 NCT00865462 20 23.499498 Anserini
1 Q0 NCT00661596 21 23.260300 Anserini
1 Q0 NCT01370369 22 23.154900 Anserini
1 Q0 NCT04807803 23 22.823500 Anserini
1 Q0 NCT01897363 24 22.788200 Anserini
1 Q0 NCT01925638 25 22.640301 Anserini
1 Q0 NCT00301405 26 22.535299 Anserini
1 Q0 NCT00176579 27 21.622700 Anserini
1 Q0 NCT04568005 28 21.508200 Anserini
1 Q0 NCT00493961 29 21.281900 Anserini
1 Q0 NCT01210248 30 21.236200 Anserini
1 Q0 NCT04584463 31 21.230600 Anserini
1 Q0 NCT01511588 32 21.200300 Anserini
1 Q0 NCT01967212 33 21.164900 Anserini
1 Q0 NCT01601262 34 21.104401 Anserini
1 Q0 NCT01252745 35 21.096399 Anserini
1 Q0 NCT03034330 36 21.069000 Anserini
1 Q0 NCT03670719 37 20.958000 Anserini
1 Q0 NCT04825626 38 20.852400 Anserini
1 Q0 NCT04227925 39 20.809000 Anserini
1 Q0 NCT00723567 40 20.548800 Anserini
1 Q0 NCT03578783 41 20.532801 Anserini
1 Q0 NCT00308100 42 20.531601 Anserini
1 Q0 NCT01952834 43 20.519800 Anserini
1 Q0 NCT03516110 44 20.450500 Anserini
1 Q0 NCT01337999 45 20.414700 Anserini
